ID,ID salarié,Date de début,Type,Distance (m),Date de fin,Commentaire
1895,34899,2024-10-27 13:18:20.047619,Escalade,,2024-10-27 14:20:51.047619,Bravo pour cet effort !
1896,34899,2025-01-29 19:40:18.656244,Course à pied,11893.0,2025-01-29 20:44:25.656244,Quelle énergie !
1897,34899,2025-02-01 17:29:41.876718,Marche,4052.0,2025-02-01 18:37:07.876718,Sortie inspirante !
1898,34899,2024-12-02 18:02:28.144967,Course à pied,8028.0,2024-12-02 18:49:26.144967,Magnifique sortie !
1899,34899,2024-07-16 12:03:15.621601,Natation,575.0,2024-07-16 13:36:25.621601,Bravo pour cet effort !
1900,34899,2025-04-02 21:12:47.564441,Natation,1686.0,2025-04-02 23:09:51.564441,Quelle énergie !
1901,34899,2024-09-09 04:19:09.858020,Randonnée,4049.0,2024-09-09 06:12:28.858020,Bravo pour cet effort !
1902,34899,2024-06-11 18:17:32.166532,Randonnée,6726.0,2024-06-11 19:22:58.166532,Magnifique sortie !
1903,34899,2025-05-17 03:29:30.120671,Marche,7362.0,2025-05-17 05:29:03.120671,Magnifique sortie !
1904,34899,2024-06-03 23:11:08.965743,Escalade,,2024-06-04 00:50:19.965743,Très belle performance !
1905,34899,2025-02-06 16:03:24.195139,Vélo,21977.0,2025-02-06 16:41:42.195139,Bravo pour cet effort !
1906,34899,2024-12-21 19:34:07.311308,Marche,2894.0,2024-12-21 20:10:13.311308,Sortie inspirante !
1907,34899,2024-08-07 07:36:00.932399,Natation,1167.0,2024-08-07 08:21:27.932399,Sortie inspirante !
1908,34899,2024-11-21 15:34:45.639028,Randonnée,9987.0,2024-11-21 17:01:32.639028,Magnifique sortie !
1909,34899,2024-12-27 10:03:44.941899,Course à pied,12944.0,2024-12-27 11:18:19.941899,Très belle performance !
1910,34899,2025-03-23 21:18:51.080761,Randonnée,3510.0,2025-03-23 22:53:06.080761,Quelle énergie !
1911,34899,2024-11-28 02:34:02.848025,Randonnée,4740.0,2024-11-28 03:24:31.848025,Bravo pour cet effort !
1912,34899,2025-04-22 18:19:27.951072,Marche,5103.0,2025-04-22 19:58:50.951072,Quelle énergie !
1913,34899,2025-05-30 22:40:45.838043,Escalade,,2025-05-30 23:31:14.838043,Magnifique sortie !
1914,34899,2024-11-14 21:14:24.895052,Marche,8012.0,2024-11-14 22:53:08.895052,Sortie inspirante !
1915,34899,2024-12-17 23:23:04.228956,Escalade,,2024-12-18 00:09:37.228956,Sortie inspirante !
1916,34899,2024-07-12 08:31:48.715622,Marche,8848.0,2024-07-12 10:02:00.715622,Bravo pour cet effort !
1917,34899,2025-01-14 13:26:47.211902,Vélo,28721.0,2025-01-14 14:41:39.211902,Très belle performance !
1918,34899,2025-03-22 14:21:57.218689,Course à pied,10291.0,2025-03-22 15:24:51.218689,Sortie inspirante !
1919,34899,2025-04-14 22:40:06.891969,Marche,6957.0,2025-04-14 23:20:32.891969,Encore un défi relevé !
1920,34899,2025-04-28 05:26:47.850101,Natation,1334.0,2025-04-28 06:28:09.850101,Très belle performance !
1921,34899,2024-06-29 14:21:21.972140,Marche,4798.0,2024-06-29 15:10:12.972140,Quelle énergie !
1922,34899,2025-01-21 06:04:40.090451,Course à pied,9898.0,2025-01-21 07:30:26.090451,Très belle performance !
1923,34899,2025-03-27 19:51:52.814404,Vélo,6016.0,2025-03-27 20:46:25.814404,Bravo pour cet effort !
1924,34899,2024-07-29 13:49:33.997364,Marche,8830.0,2024-07-29 15:23:42.997364,Quelle énergie !
1925,34899,2024-09-21 06:52:21.052686,Escalade,,2024-09-21 07:45:08.052686,Encore un défi relevé !
1926,34899,2025-04-11 10:19:42.344887,Natation,994.0,2025-04-11 11:38:04.344887,Très belle performance !
1927,34899,2025-05-13 20:37:32.427462,Randonnée,12690.0,2025-05-13 21:23:47.427462,Quelle énergie !
1928,34899,2024-12-27 00:39:01.399441,Escalade,,2024-12-27 01:15:11.399441,Très belle performance !
1929,34899,2024-12-27 00:21:03.592347,Natation,875.0,2024-12-27 01:50:32.592347,Très belle performance !
1930,34899,2024-11-18 03:45:46.389878,Marche,6862.0,2024-11-18 05:25:18.389878,Bravo pour cet effort !
1931,34899,2024-08-04 03:47:13.095021,Escalade,,2024-08-04 05:45:52.095021,Sortie inspirante !
1932,34899,2024-09-10 04:27:09.392968,Escalade,,2024-09-10 06:17:26.392968,Bravo pour cet effort !
1933,34899,2025-05-07 03:43:24.679585,Course à pied,11481.0,2025-05-07 05:30:25.679585,Bravo pour cet effort !
1934,34899,2025-05-30 09:06:45.503423,Randonnée,5346.0,2025-05-30 10:29:11.503423,Magnifique sortie !
1935,34899,2025-04-04 15:58:57.965226,Natation,703.0,2025-04-04 17:39:49.965226,Bravo pour cet effort !
1936,34899,2024-12-17 21:17:34.232091,Randonnée,7486.0,2024-12-17 22:10:10.232091,Magnifique sortie !
1937,34899,2025-04-27 04:33:17.695473,Vélo,44725.0,2025-04-27 05:42:40.695473,Très belle performance !
1938,34899,2025-04-12 06:55:32.908914,Randonnée,12046.0,2025-04-12 07:44:47.908914,Magnifique sortie !
1939,36827,2025-03-11 14:21:38.414443,Marche,2054.0,2025-03-11 14:57:03.414443,Quelle énergie !
1940,36827,2025-05-14 21:24:04.334221,Randonnée,9987.0,2025-05-14 22:21:48.334221,Sortie inspirante !
1941,36827,2024-11-09 09:50:42.205931,Vélo,12183.0,2024-11-09 11:22:39.205931,Encore un défi relevé !
1942,36827,2024-12-27 17:22:34.164184,Natation,1998.0,2024-12-27 18:59:54.164184,Très belle performance !
1943,36827,2025-03-05 04:17:37.447556,Course à pied,4295.0,2025-03-05 05:35:54.447556,Magnifique sortie !
1944,36827,2025-03-01 21:04:40.919246,Marche,8025.0,2025-03-01 22:20:27.919246,Très belle performance !
1945,36827,2024-12-21 15:55:48.998570,Course à pied,3628.0,2024-12-21 17:08:46.998570,Sortie inspirante !
1946,36827,2025-02-17 01:57:44.055731,Randonnée,13257.0,2025-02-17 02:53:43.055731,Très belle performance !
1947,36827,2024-08-13 08:20:01.064226,Course à pied,5242.0,2024-08-13 09:23:35.064226,Très belle performance !
1948,36827,2024-10-01 05:28:07.724725,Vélo,14924.0,2024-10-01 06:34:20.724725,Très belle performance !
1949,36827,2025-04-11 07:33:12.586034,Natation,681.0,2025-04-11 08:41:47.586034,Sortie inspirante !
1950,36827,2025-01-31 18:12:10.824753,Escalade,,2025-01-31 19:11:24.824753,Sortie inspirante !
1951,36827,2024-08-07 17:26:48.539298,Vélo,32404.0,2024-08-07 18:21:07.539298,Encore un défi relevé !
1952,36827,2025-05-15 06:29:35.894299,Escalade,,2025-05-15 08:19:18.894299,Très belle performance !
1953,36827,2025-05-14 01:29:50.540635,Vélo,24144.0,2025-05-14 02:40:48.540635,Très belle performance !
1954,36827,2025-04-29 22:53:29.929138,Natation,697.0,2025-04-30 00:45:06.929138,Magnifique sortie !
1955,34382,2024-12-22 04:41:11.808322,Randonnée,7053.0,2024-12-22 06:08:28.808322,Quelle énergie !
1956,34382,2025-05-25 00:50:12.775260,Vélo,48293.0,2025-05-25 02:23:39.775260,Encore un défi relevé !
1957,34382,2025-04-30 07:49:07.263072,Escalade,,2025-04-30 08:36:36.263072,Magnifique sortie !
1958,34382,2025-04-23 02:10:31.237458,Course à pied,7389.0,2025-04-23 03:20:14.237458,Quelle énergie !
1959,34382,2024-09-01 21:44:07.664650,Marche,5368.0,2024-09-01 22:58:14.664650,Encore un défi relevé !
1960,34382,2024-09-03 09:46:10.409870,Natation,1991.0,2024-09-03 11:10:35.409870,Magnifique sortie !
1961,34382,2024-07-06 09:45:16.229666,Randonnée,10334.0,2024-07-06 11:42:08.229666,Sortie inspirante !
1962,34382,2025-04-13 04:20:29.604314,Vélo,45978.0,2025-04-13 06:03:40.604314,Sortie inspirante !
1963,34382,2025-02-13 18:16:02.468193,Randonnée,3326.0,2025-02-13 19:03:40.468193,Quelle énergie !
1964,34382,2024-10-24 21:42:13.252794,Natation,1632.0,2024-10-24 22:24:32.252794,Quelle énergie !
1965,34382,2025-01-19 23:11:59.028114,Escalade,,2025-01-19 23:48:42.028114,Magnifique sortie !
1966,34382,2024-09-08 03:37:36.092092,Marche,8564.0,2024-09-08 05:01:36.092092,Bravo pour cet effort !
1967,34382,2024-08-24 14:21:07.949232,Randonnée,7074.0,2024-08-24 15:47:33.949232,Quelle énergie !
1968,34382,2025-02-04 02:54:08.966434,Course à pied,4679.0,2025-02-04 04:36:01.966434,Quelle énergie !
1969,34382,2025-03-09 02:33:49.263992,Vélo,6588.0,2025-03-09 03:42:28.263992,Magnifique sortie !
1970,34382,2024-06-24 11:40:51.599700,Course à pied,5025.0,2024-06-24 12:48:02.599700,Très belle performance !
1971,34382,2024-12-15 09:10:40.410785,Randonnée,11265.0,2024-12-15 09:52:15.410785,Très belle performance !
1972,34382,2024-12-11 03:47:16.499965,Natation,810.0,2024-12-11 04:20:01.499965,Quelle énergie !
1973,34382,2024-07-09 01:48:21.870643,Escalade,,2024-07-09 03:38:39.870643,Bravo pour cet effort !
1974,34382,2025-02-09 05:10:07.892952,Natation,915.0,2025-02-09 06:50:04.892952,Quelle énergie !
1975,34382,2025-01-21 21:17:33.524137,Randonnée,9169.0,2025-01-21 23:17:07.524137,Quelle énergie !
1976,34382,2024-07-28 02:01:46.525669,Vélo,23255.0,2024-07-28 03:27:14.525669,Sortie inspirante !
1977,67121,2024-10-29 15:09:33.096734,Vélo,37573.0,2024-10-29 16:31:45.096734,Sortie inspirante !
1978,67121,2025-03-30 12:28:00.510849,Escalade,,2025-03-30 13:12:47.510849,Encore un défi relevé !
1979,67121,2024-10-24 05:21:28.980644,Vélo,36247.0,2024-10-24 06:52:30.980644,Bravo pour cet effort !
1980,67121,2024-10-23 14:34:30.549363,Randonnée,4562.0,2024-10-23 15:24:07.549363,Magnifique sortie !
1981,67121,2025-01-22 07:17:17.979639,Natation,1762.0,2025-01-22 09:08:18.979639,Encore un défi relevé !
1982,67121,2024-06-29 10:32:33.569077,Marche,4064.0,2024-06-29 12:19:54.569077,Bravo pour cet effort !
1983,67121,2025-01-15 05:31:34.277910,Escalade,,2025-01-15 06:47:41.277910,Sortie inspirante !
1984,67121,2024-11-05 09:48:33.879286,Natation,1500.0,2024-11-05 10:19:18.879286,Sortie inspirante !
1985,67121,2025-05-30 11:41:16.474713,Natation,1951.0,2025-05-30 12:54:00.474713,Encore un défi relevé !
1986,67121,2024-08-01 20:55:49.750797,Marche,7728.0,2024-08-01 22:41:33.750797,Encore un défi relevé !
1987,67121,2025-01-18 12:33:10.224280,Vélo,39074.0,2025-01-18 13:05:01.224280,Encore un défi relevé !
1988,67121,2025-04-18 22:10:16.098629,Course à pied,9949.0,2025-04-18 22:45:35.098629,Encore un défi relevé !
1989,67121,2025-05-03 01:50:08.425188,Vélo,31175.0,2025-05-03 03:34:49.425188,Encore un défi relevé !
1990,67121,2025-04-16 06:08:38.371737,Randonnée,13077.0,2025-04-16 07:15:38.371737,Sortie inspirante !
1991,67121,2025-02-26 15:17:34.562830,Escalade,,2025-02-26 16:10:13.562830,Sortie inspirante !
1992,67121,2025-03-02 13:05:11.471348,Escalade,,2025-03-02 14:25:52.471348,Magnifique sortie !
1993,67121,2024-07-01 00:08:09.333791,Randonnée,14715.0,2024-07-01 00:56:37.333791,Quelle énergie !
1994,67121,2025-03-27 10:09:03.735277,Randonnée,10708.0,2025-03-27 11:35:53.735277,Bravo pour cet effort !
1995,67121,2024-12-16 11:36:36.378225,Escalade,,2024-12-16 12:32:13.378225,Quelle énergie !
1996,67121,2024-07-31 00:19:30.033256,Course à pied,10679.0,2024-07-31 02:14:49.033256,Très belle performance !
1997,67121,2025-02-27 10:51:15.162262,Marche,9601.0,2025-02-27 11:52:06.162262,Bravo pour cet effort !
1998,67121,2025-01-22 11:05:30.245085,Randonnée,9017.0,2025-01-22 12:33:41.245085,Bravo pour cet effort !
1999,67121,2024-08-13 14:37:53.258643,Marche,2634.0,2024-08-13 16:21:45.258643,Magnifique sortie !
2000,67121,2024-10-03 03:49:08.907609,Course à pied,7587.0,2024-10-03 04:48:41.907609,Magnifique sortie !
2001,67121,2025-02-26 12:46:08.989497,Marche,6715.0,2025-02-26 14:36:19.989497,Sortie inspirante !
2002,67121,2025-02-09 20:42:03.000821,Randonnée,6429.0,2025-02-09 22:36:08.000821,Magnifique sortie !
2003,67121,2024-08-04 20:25:26.406986,Vélo,14600.0,2024-08-04 21:07:54.406986,Quelle énergie !
2004,67121,2024-10-01 20:22:57.291108,Randonnée,11383.0,2024-10-01 21:03:34.291108,Encore un défi relevé !
2005,67121,2024-12-12 20:58:00.606830,Escalade,,2024-12-12 22:32:24.606830,Magnifique sortie !
2006,67121,2025-05-28 12:21:21.401721,Marche,5886.0,2025-05-28 13:45:02.401721,Bravo pour cet effort !
2007,67121,2024-08-09 16:40:45.762072,Marche,8899.0,2024-08-09 17:54:01.762072,Magnifique sortie !
2008,67121,2024-12-16 15:42:00.579228,Escalade,,2024-12-16 16:49:55.579228,Encore un défi relevé !
2009,67121,2024-07-21 12:53:14.356352,Escalade,,2024-07-21 13:57:26.356352,Très belle performance !
2010,67121,2024-12-19 06:49:04.939972,Randonnée,10636.0,2024-12-19 07:43:22.939972,Bravo pour cet effort !
2011,67121,2025-03-15 05:19:40.215410,Escalade,,2025-03-15 06:47:34.215410,Encore un défi relevé !
2012,67121,2025-05-12 11:58:56.138583,Randonnée,10243.0,2025-05-12 12:53:22.138583,Magnifique sortie !
2013,67121,2024-12-13 07:35:57.333491,Course à pied,8085.0,2024-12-13 09:25:59.333491,Bravo pour cet effort !
2014,67121,2025-01-03 22:48:32.562853,Marche,7302.0,2025-01-03 23:20:18.562853,Très belle performance !
2015,67121,2024-09-09 07:36:30.227798,Natation,617.0,2024-09-09 09:00:52.227798,Sortie inspirante !
2016,67121,2024-07-05 08:44:11.750273,Course à pied,12954.0,2024-07-05 10:18:27.750273,Encore un défi relevé !
2017,67121,2025-04-16 13:44:57.752029,Escalade,,2025-04-16 15:43:21.752029,Sortie inspirante !
2018,67121,2025-05-28 00:14:17.657227,Escalade,,2025-05-28 01:05:11.657227,Quelle énergie !
2019,67121,2024-09-10 20:23:41.947018,Course à pied,13444.0,2024-09-10 21:54:13.947018,Bravo pour cet effort !
2020,67121,2025-05-18 08:45:18.187752,Vélo,6092.0,2025-05-18 10:44:44.187752,Bravo pour cet effort !
2021,67121,2025-03-25 14:48:41.770992,Escalade,,2025-03-25 15:41:47.770992,Encore un défi relevé !
2022,67121,2025-05-29 05:52:14.948496,Natation,1992.0,2025-05-29 06:30:37.948496,Bravo pour cet effort !
2023,67121,2024-06-16 19:45:54.827113,Course à pied,10264.0,2024-06-16 20:39:27.827113,Très belle performance !
2024,76076,2024-10-25 23:29:12.285732,Natation,1648.0,2024-10-26 00:22:48.285732,Bravo pour cet effort !
2025,76076,2025-01-02 21:04:17.049429,Course à pied,10639.0,2025-01-02 22:20:54.049429,Encore un défi relevé !
2026,76076,2024-11-25 08:37:04.110121,Course à pied,4483.0,2024-11-25 09:22:56.110121,Bravo pour cet effort !
2027,76076,2024-06-24 02:19:16.093909,Marche,3781.0,2024-06-24 04:14:49.093909,Bravo pour cet effort !
2028,76076,2025-05-17 14:32:11.483359,Natation,1894.0,2025-05-17 15:13:16.483359,Très belle performance !
2029,76076,2025-01-18 20:26:50.870736,Vélo,8495.0,2025-01-18 21:14:57.870736,Magnifique sortie !
2030,76076,2025-05-15 14:25:44.926361,Randonnée,9782.0,2025-05-15 15:14:54.926361,Bravo pour cet effort !
2031,76076,2024-11-30 01:04:08.729680,Vélo,21997.0,2024-11-30 01:58:18.729680,Quelle énergie !
2032,76076,2025-05-11 00:10:07.722823,Natation,1814.0,2025-05-11 01:28:36.722823,Sortie inspirante !
2033,76076,2025-02-11 22:04:25.437260,Natation,1698.0,2025-02-12 00:00:34.437260,Encore un défi relevé !
2034,76076,2025-04-27 17:31:55.610791,Vélo,18805.0,2025-04-27 19:15:21.610791,Très belle performance !
2035,76076,2024-08-10 19:11:04.169741,Escalade,,2024-08-10 20:20:28.169741,Sortie inspirante !
2036,76076,2025-04-26 05:57:52.665738,Escalade,,2025-04-26 07:04:35.665738,Encore un défi relevé !
2037,76076,2024-07-06 10:14:06.052106,Randonnée,13786.0,2024-07-06 10:48:23.052106,Encore un défi relevé !
2038,76076,2025-02-14 13:38:28.312280,Vélo,26167.0,2025-02-14 15:12:15.312280,Très belle performance !
2039,76076,2025-04-25 00:53:38.964504,Marche,4939.0,2025-04-25 01:28:15.964504,Magnifique sortie !
2040,76076,2025-02-25 02:59:14.789249,Natation,705.0,2025-02-25 04:34:09.789249,Magnifique sortie !
2041,76076,2025-03-31 03:23:20.882462,Randonnée,11958.0,2025-03-31 04:35:09.882462,Encore un défi relevé !
2042,76076,2024-07-04 21:39:10.330223,Marche,5563.0,2024-07-04 23:11:29.330223,Encore un défi relevé !
2043,76076,2025-01-29 23:14:27.444623,Natation,1488.0,2025-01-30 00:17:42.444623,Très belle performance !
2044,76076,2025-04-08 15:09:18.925043,Natation,1362.0,2025-04-08 16:20:17.925043,Encore un défi relevé !
2045,76076,2025-05-05 07:16:48.190660,Randonnée,3467.0,2025-05-05 09:05:38.190660,Magnifique sortie !
2046,76076,2025-04-06 20:03:28.982451,Randonnée,6251.0,2025-04-06 21:54:57.982451,Magnifique sortie !
2047,76076,2024-08-24 00:08:38.676914,Vélo,10924.0,2024-08-24 01:24:07.676914,Bravo pour cet effort !
2048,76076,2024-06-01 08:01:31.098280,Natation,802.0,2024-06-01 09:25:34.098280,Magnifique sortie !
2049,76076,2025-04-23 21:57:12.485843,Vélo,10267.0,2025-04-23 23:08:20.485843,Encore un défi relevé !
2050,76076,2024-11-16 00:45:25.893611,Course à pied,5525.0,2024-11-16 01:48:49.893611,Quelle énergie !
2051,76076,2025-05-17 23:28:12.892537,Natation,1906.0,2025-05-18 00:19:57.892537,Encore un défi relevé !
2052,76076,2025-02-14 17:10:28.080240,Escalade,,2025-02-14 18:09:28.080240,Très belle performance !
2053,76076,2024-12-10 08:39:43.645259,Vélo,13421.0,2024-12-10 09:22:47.645259,Encore un défi relevé !
2054,76076,2025-03-14 05:51:33.973662,Randonnée,12780.0,2025-03-14 07:00:12.973662,Quelle énergie !
2055,76076,2025-01-01 11:19:51.057437,Randonnée,3440.0,2025-01-01 12:56:31.057437,Magnifique sortie !
2056,76076,2024-06-23 13:17:23.756626,Vélo,27272.0,2024-06-23 14:37:46.756626,Sortie inspirante !
2057,76076,2024-09-18 20:31:10.724334,Marche,3131.0,2024-09-18 21:55:31.724334,Magnifique sortie !
2058,76076,2025-05-02 07:54:22.784916,Course à pied,7946.0,2025-05-02 08:53:12.784916,Très belle performance !
2059,76076,2025-04-27 00:26:16.606441,Vélo,23675.0,2025-04-27 01:54:23.606441,Encore un défi relevé !
2060,76076,2024-09-22 16:40:15.879983,Course à pied,9909.0,2024-09-22 17:45:53.879983,Sortie inspirante !
2061,76076,2024-06-09 16:36:27.961621,Course à pied,4353.0,2024-06-09 18:09:55.961621,Très belle performance !
2062,76076,2025-04-23 12:40:26.014951,Natation,1538.0,2025-04-23 13:12:06.014951,Encore un défi relevé !
2063,76076,2024-11-02 20:12:30.289555,Escalade,,2024-11-02 21:44:34.289555,Encore un défi relevé !
2064,76076,2024-09-03 20:58:48.285738,Natation,1798.0,2024-09-03 21:36:14.285738,Quelle énergie !
2065,76076,2024-12-01 21:53:54.728187,Marche,7832.0,2024-12-01 23:25:22.728187,Sortie inspirante !
2066,76076,2025-01-24 13:20:22.731833,Randonnée,11711.0,2025-01-24 14:05:36.731833,Très belle performance !
2067,76076,2024-08-19 21:31:05.818181,Course à pied,3113.0,2024-08-19 22:21:36.818181,Magnifique sortie !
2068,76076,2024-10-22 17:57:36.384467,Marche,2397.0,2024-10-22 19:51:30.384467,Bravo pour cet effort !
2069,76076,2024-06-06 20:46:11.464784,Course à pied,11021.0,2024-06-06 21:32:46.464784,Très belle performance !
2070,76076,2024-09-23 09:37:52.491568,Randonnée,14059.0,2024-09-23 10:42:19.491568,Sortie inspirante !
2071,23842,2024-09-21 06:13:46.224798,Vélo,32332.0,2024-09-21 07:23:48.224798,Bravo pour cet effort !
2072,23842,2024-06-03 12:15:08.744161,Escalade,,2024-06-03 12:49:59.744161,Sortie inspirante !
2073,23842,2024-08-02 06:44:20.675349,Escalade,,2024-08-02 08:08:25.675349,Magnifique sortie !
2074,23842,2024-09-19 12:01:30.567288,Escalade,,2024-09-19 12:51:14.567288,Bravo pour cet effort !
2075,23842,2025-01-16 20:54:35.308927,Natation,583.0,2025-01-16 22:48:51.308927,Quelle énergie !
2076,23842,2025-02-18 15:28:48.642704,Randonnée,12983.0,2025-02-18 16:49:41.642704,Quelle énergie !
2077,23842,2025-01-04 09:12:31.192263,Natation,1804.0,2025-01-04 10:52:30.192263,Très belle performance !
2078,23842,2024-10-24 00:59:03.794250,Randonnée,6013.0,2024-10-24 02:26:44.794250,Très belle performance !
2079,23842,2024-08-30 18:15:19.583228,Escalade,,2024-08-30 18:56:08.583228,Bravo pour cet effort !
2080,23842,2024-10-29 20:13:43.655135,Marche,8545.0,2024-10-29 21:53:54.655135,Bravo pour cet effort !
2081,23842,2025-05-28 23:05:32.853936,Marche,8118.0,2025-05-29 00:40:06.853936,Magnifique sortie !
2082,23842,2024-06-01 14:01:56.857356,Randonnée,12906.0,2024-06-01 15:40:24.857356,Très belle performance !
2083,23842,2025-01-03 09:14:18.032027,Randonnée,6393.0,2025-01-03 10:21:31.032027,Très belle performance !
2084,23842,2024-08-06 12:24:14.890463,Vélo,35306.0,2024-08-06 13:31:44.890463,Bravo pour cet effort !
2085,23842,2025-03-06 11:21:53.766349,Course à pied,6683.0,2025-03-06 12:22:06.766349,Quelle énergie !
2086,23842,2024-09-15 11:54:07.690614,Marche,6816.0,2024-09-15 13:03:24.690614,Très belle performance !
2087,23842,2025-05-21 20:21:28.215546,Marche,9617.0,2025-05-21 21:36:21.215546,Quelle énergie !
2088,23842,2024-09-10 12:31:47.185907,Randonnée,10280.0,2024-09-10 13:48:17.185907,Très belle performance !
2089,23842,2024-12-17 08:38:28.348429,Natation,1023.0,2024-12-17 09:37:13.348429,Encore un défi relevé !
2090,23842,2025-05-28 15:15:15.430469,Course à pied,4287.0,2025-05-28 17:03:15.430469,Quelle énergie !
2091,23842,2024-09-22 12:55:15.920688,Vélo,24925.0,2024-09-22 14:37:33.920688,Encore un défi relevé !
2092,23842,2024-12-16 06:21:13.736609,Escalade,,2024-12-16 07:55:01.736609,Sortie inspirante !
2093,23842,2025-03-06 11:43:19.388330,Randonnée,3383.0,2025-03-06 13:30:26.388330,Sortie inspirante !
2094,23842,2024-08-12 01:28:09.318440,Escalade,,2024-08-12 03:05:09.318440,Sortie inspirante !
2095,23842,2025-03-20 13:42:31.910600,Course à pied,9483.0,2025-03-20 14:25:45.910600,Bravo pour cet effort !
2096,23842,2024-07-05 13:57:07.503753,Vélo,41049.0,2024-07-05 14:48:50.503753,Encore un défi relevé !
2097,23842,2024-09-30 15:40:36.762836,Marche,2865.0,2024-09-30 16:48:40.762836,Très belle performance !
2098,23842,2024-12-13 03:27:48.003382,Escalade,,2024-12-13 05:24:39.003382,Magnifique sortie !
2099,23842,2025-03-29 20:41:31.264859,Natation,863.0,2025-03-29 22:19:04.264859,Encore un défi relevé !
2100,23842,2024-08-22 09:41:46.143278,Randonnée,10602.0,2024-08-22 10:12:13.143278,Très belle performance !
2101,23842,2025-03-15 03:00:50.136722,Course à pied,12505.0,2025-03-15 04:23:10.136722,Encore un défi relevé !
2102,23842,2025-01-16 18:37:38.252258,Vélo,45558.0,2025-01-16 20:34:31.252258,Sortie inspirante !
2103,66386,2025-03-15 03:53:03.216488,Course à pied,12348.0,2025-03-15 05:44:54.216488,Magnifique sortie !
2104,66386,2024-09-15 17:11:03.821464,Vélo,35927.0,2024-09-15 18:58:46.821464,Quelle énergie !
2105,66386,2025-04-25 23:57:30.888829,Escalade,,2025-04-26 01:49:36.888829,Magnifique sortie !
2106,66386,2024-08-15 03:00:47.547937,Natation,1959.0,2024-08-15 04:21:10.547937,Magnifique sortie !
2107,66386,2024-08-18 12:14:40.832920,Randonnée,3506.0,2024-08-18 13:02:46.832920,Encore un défi relevé !
2108,66386,2024-12-28 13:50:07.396413,Natation,862.0,2024-12-28 14:53:34.396413,Encore un défi relevé !
2109,66386,2025-04-13 18:11:20.137849,Marche,9144.0,2025-04-13 20:08:54.137849,Magnifique sortie !
2110,66386,2025-01-23 09:19:18.067393,Natation,1332.0,2025-01-23 09:58:50.067393,Sortie inspirante !
2111,66386,2024-11-07 19:04:32.834540,Natation,1966.0,2024-11-07 20:27:08.834540,Sortie inspirante !
2112,66386,2025-03-16 20:18:27.362077,Course à pied,13601.0,2025-03-16 22:11:19.362077,Encore un défi relevé !
2113,66386,2024-10-01 19:50:53.751251,Escalade,,2024-10-01 20:29:02.751251,Bravo pour cet effort !
2114,66386,2024-11-07 02:51:22.426647,Natation,754.0,2024-11-07 04:31:12.426647,Quelle énergie !
2115,66386,2025-01-24 03:29:59.396973,Vélo,12325.0,2025-01-24 04:35:49.396973,Encore un défi relevé !
2116,66386,2025-01-17 15:46:54.964557,Escalade,,2025-01-17 17:03:17.964557,Quelle énergie !
2117,66386,2025-05-05 16:03:15.732828,Randonnée,10507.0,2025-05-05 18:00:54.732828,Encore un défi relevé !
2118,66386,2024-07-31 18:57:18.192770,Vélo,24352.0,2024-07-31 20:02:47.192770,Encore un défi relevé !
2119,66386,2024-10-15 03:37:37.151385,Escalade,,2024-10-15 04:42:49.151385,Magnifique sortie !
2120,66386,2024-09-25 16:28:29.393535,Marche,6616.0,2024-09-25 17:37:51.393535,Très belle performance !
2121,66386,2024-06-11 09:01:22.299491,Randonnée,12300.0,2024-06-11 10:13:14.299491,Encore un défi relevé !
2122,66386,2025-01-28 03:47:42.283844,Escalade,,2025-01-28 05:17:45.283844,Magnifique sortie !
2123,66386,2025-05-24 10:37:32.797974,Vélo,30180.0,2025-05-24 12:30:28.797974,Quelle énergie !
2124,66386,2025-04-05 12:26:28.665792,Vélo,14723.0,2025-04-05 14:16:05.665792,Bravo pour cet effort !
2125,66386,2024-11-06 06:27:16.100905,Escalade,,2024-11-06 08:06:42.100905,Bravo pour cet effort !
2126,66386,2025-04-02 19:54:52.220540,Escalade,,2025-04-02 20:46:08.220540,Encore un défi relevé !
2127,66386,2024-08-14 20:49:39.687528,Natation,1491.0,2024-08-14 22:48:10.687528,Encore un défi relevé !
2128,66386,2024-07-25 08:22:22.592313,Course à pied,8609.0,2024-07-25 09:01:12.592313,Magnifique sortie !
2129,66386,2024-08-04 13:36:26.474395,Randonnée,13649.0,2024-08-04 15:29:31.474395,Encore un défi relevé !
2130,66386,2024-10-29 10:49:02.206015,Natation,967.0,2024-10-29 12:36:46.206015,Très belle performance !
2131,66386,2024-09-29 02:19:50.582048,Vélo,7152.0,2024-09-29 03:39:28.582048,Bravo pour cet effort !
2132,66386,2025-01-11 19:01:10.329399,Marche,8935.0,2025-01-11 19:40:20.329399,Quelle énergie !
2133,66386,2024-06-07 16:15:25.487431,Course à pied,12284.0,2024-06-07 17:46:23.487431,Très belle performance !
2134,66386,2025-04-01 01:17:47.727744,Vélo,19964.0,2025-04-01 03:16:38.727744,Magnifique sortie !
2135,66386,2024-08-04 22:42:14.723939,Course à pied,7354.0,2024-08-05 00:35:24.723939,Très belle performance !
2136,66386,2025-02-25 19:12:14.541920,Course à pied,11561.0,2025-02-25 20:00:19.541920,Magnifique sortie !
2137,66386,2024-09-28 22:41:38.930695,Marche,6398.0,2024-09-29 00:30:59.930695,Bravo pour cet effort !
